Position, Run #4
Time ( s )	Position ( m )
10,8400	0,000
10,8800	0,000
10,9200	0,000
10,9600	0,000
11,0000	0,000
11,0400	0,000
11,0800	0,000
11,1200	0,000
11,1600	0,000
11,2000	0,000
11,2400	0,000
11,2800	0,000
11,3200	0,000
11,3600	0,000
11,4000	0,000
11,4400	0,000
11,4800	0,000
11,5200	0,000
11,5600	0,000
11,6000	0,000
11,6400	0,000
11,6800	0,000
11,7200	0,000
11,7600	0,000
11,8000	0,000
11,8400	0,000
11,8800	0,000
11,9200	0,000
11,9600	0,000
12,0000	0,000
12,0400	0,000
12,0800	0,000
12,1200	0,000
12,1600	0,000
12,2000	0,000
12,2400	0,000
12,2800	0,000
12,3200	0,000
12,3600	0,000
12,4000	0,000
12,4400	0,000
12,4800	0,000
12,5200	0,000
12,5600	0,000
12,6000	0,000
12,6400	0,000
12,6800	0,000
12,7200	0,000
12,7600	0,000
12,8000	0,000
12,8400	0,000
12,8800	0,000
12,9200	0,000
12,9600	0,000
13,0000	0,000
13,0400	0,000
13,0800	0,000
13,1200	0,000
13,1600	0,000
13,2000	0,000
13,2400	0,000
13,2800	0,000
13,3200	0,000
13,3600	0,000
13,4000	0,000
13,4400	0,000
13,4800	0,000
13,5200	0,000
13,5600	0,000
13,6000	0,000
13,6400	0,000
13,6800	0,000
13,7200	0,000
13,7600	0,000
13,8000	0,000
13,8400	0,000
13,8800	0,000
13,9200	0,000
13,9600	0,000
14,0000	0,000
14,0400	0,000
14,0800	0,000
14,1200	0,000
14,1600	0,000
14,2000	0,000
14,2400	0,000
14,2800	0,000
14,3200	0,000
14,3600	0,000
14,4000	0,000
14,4400	0,000
14,4800	0,000
14,5200	0,000
14,5600	0,000
14,6000	0,000
14,6400	0,000
14,6800	0,000
14,7200	0,000
14,7600	0,000
14,8000	0,000
14,8400	0,000
14,8800	0,000
14,9200	0,000
14,9600	0,000
15,0000	0,000
15,0400	0,000
15,0800	0,000
15,1200	0,000
15,1600	0,000
15,2000	0,000
15,2400	0,000
15,2800	0,000
15,3200	0,000
15,3600	0,000
15,4000	0,000
15,4400	0,000
15,4800	0,000
15,5200	0,000
15,5600	0,000
15,6000	0,000
15,6400	0,000
15,6800	0,000
15,7200	0,000
15,7600	0,000
15,8000	0,000
15,8400	0,000
15,8800	0,000
15,9200	0,000
15,9600	0,000
16,0000	0,000
16,0400	0,000
16,0800	0,000
16,1200	0,000
16,1600	0,000
16,2000	0,000
16,2400	0,000
16,2800	0,000
16,3200	0,000
16,3600	0,000
16,4000	0,000
16,4400	0,000
16,4800	0,000
16,5200	0,000
16,5600	0,000
16,6000	0,000
16,6400	0,000
16,6800	0,000
16,7200	0,000
16,7600	0,000
16,8000	0,000
16,8400	0,000
16,8800	-4,167E-4
16,9200	-4,167E-4
16,9600	-4,167E-4
17,0000	-0,001
17,0400	-0,003
17,0800	-0,005
17,1200	-0,008
17,1600	-0,010
17,2000	-0,013
17,2400	-0,016
17,2800	-0,019
17,3200	-0,023
17,3600	-0,027
17,4000	-0,030
17,4400	-0,034
17,4800	-0,038
17,5200	-0,041
17,5600	-0,044
17,6000	-0,046
17,6400	-0,049
17,6800	-0,051
17,7200	-0,054
17,7600	-0,058
17,8000	-0,061
17,8400	-0,065
17,8800	-0,070
17,9200	-0,077
17,9600	-0,083
18,0000	-0,090
18,0400	-0,097
18,0800	-0,102
18,1200	-0,106
18,1600	-0,109
18,2000	-0,110
18,2400	-0,110
18,2800	-0,110
18,3200	-0,110
18,3600	-0,111
18,4000	-0,114
18,4400	-0,117
18,4800	-0,120
18,5200	-0,125
18,5600	-0,129
18,6000	-0,133
18,6400	-0,136
18,6800	-0,138
18,7200	-0,140
18,7600	-0,141
18,8000	-0,142
18,8400	-0,144
18,8800	-0,147
18,9200	-0,150
18,9600	-0,153
19,0000	-0,157
19,0400	-0,162
19,0800	-0,166
19,1200	-0,170
19,1600	-0,175
19,2000	-0,178
19,2400	-0,182
19,2800	-0,186
19,3200	-0,190
19,3600	-0,195
19,4000	-0,199
19,4400	-0,203
19,4800	-0,206
19,5200	-0,210
19,5600	-0,212
19,6000	-0,213
19,6400	-0,214
19,6800	-0,214
19,7200	-0,213
19,7600	-0,212
19,8000	-0,210
19,8400	-0,206
19,8800	-0,203
19,9200	-0,199
19,9600	-0,195
20,0000	-0,191
20,0400	-0,188
20,0800	-0,184
20,1200	-0,182
20,1600	-0,180
20,2000	-0,178
20,2400	-0,178
20,2800	-0,178
20,3200	-0,179
20,3600	-0,181
20,4000	-0,184
20,4400	-0,187
20,4800	-0,190
20,5200	-0,194
20,5600	-0,198
20,6000	-0,202
20,6400	-0,205
20,6800	-0,208
20,7200	-0,210
20,7600	-0,212
20,8000	-0,213
20,8400	-0,213
20,8800	-0,213
20,9200	-0,211
20,9600	-0,209
21,0000	-0,207
21,0400	-0,203
21,0800	-0,200
21,1200	-0,196
21,1600	-0,193
21,2000	-0,190
21,2400	-0,186
21,2800	-0,184
21,3200	-0,182
21,3600	-0,181
21,4000	-0,180
21,4400	-0,180
21,4800	-0,181
21,5200	-0,183
21,5600	-0,185
21,6000	-0,188
21,6400	-0,191
21,6800	-0,194
21,7200	-0,198
21,7600	-0,201
21,8000	-0,204
21,8400	-0,207
21,8800	-0,209
21,9200	-0,211
21,9600	-0,212
22,0000	-0,212
22,0400	-0,212
22,0800	-0,210
22,1200	-0,209
22,1600	-0,206
22,2000	-0,204
22,2400	-0,200
22,2800	-0,198
22,3200	-0,194
22,3600	-0,191
22,4000	-0,188
22,4400	-0,186
22,4800	-0,184
22,5200	-0,183
22,5600	-0,182
22,6000	-0,182
22,6400	-0,183
22,6800	-0,185
22,7200	-0,186
22,7600	-0,189
22,8000	-0,192
22,8400	-0,195
22,8800	-0,198
22,9200	-0,201
22,9600	-0,203
23,0000	-0,206
23,0400	-0,208
23,0800	-0,210
23,1200	-0,210
23,1600	-0,211
23,2000	-0,210
23,2400	-0,210
23,2800	-0,208
23,3200	-0,206
23,3600	-0,203
23,4000	-0,201
23,4400	-0,198
23,4800	-0,195
23,5200	-0,192
23,5600	-0,190
23,6000	-0,188
23,6400	-0,186
23,6800	-0,185
23,7200	-0,184
23,7600	-0,184
23,8000	-0,185
23,8400	-0,186
23,8800	-0,188
23,9200	-0,190
23,9600	-0,192
24,0000	-0,195
24,0400	-0,198
24,0800	-0,200
24,1200	-0,203
24,1600	-0,205
24,2000	-0,207
24,2400	-0,208
24,2800	-0,209
24,3200	-0,210
24,3600	-0,209
24,4000	-0,208
24,4400	-0,207
24,4800	-0,205
24,5200	-0,203
24,5600	-0,201
24,6000	-0,198
24,6400	-0,195
24,6800	-0,193
24,7200	-0,191
24,7600	-0,189
24,8000	-0,188
24,8400	-0,186
24,8800	-0,186
24,9200	-0,186
24,9600	-0,186
25,0000	-0,188
25,0400	-0,189
25,0800	-0,191
25,1200	-0,193
25,1600	-0,195
25,2000	-0,198
25,2400	-0,200
25,2800	-0,203
25,3200	-0,204
25,3600	-0,206
25,4000	-0,207
25,4400	-0,208
25,4800	-0,208
25,5200	-0,208
25,5600	-0,208
25,6000	-0,206
25,6400	-0,205
25,6800	-0,203
25,7200	-0,201
25,7600	-0,198
25,8000	-0,196
25,8400	-0,194
25,8800	-0,192
25,9200	-0,190
25,9600	-0,189
26,0000	-0,188
26,0400	-0,188
26,0800	-0,188
26,1200	-0,188
26,1600	-0,189
26,2000	-0,190
26,2400	-0,192
26,2800	-0,194
26,3200	-0,196
26,3600	-0,198
26,4000	-0,200
26,4400	-0,202
26,4800	-0,204
26,5200	-0,205
26,5600	-0,206
26,6000	-0,207
26,6400	-0,207
26,6800	-0,207
26,7200	-0,206
26,7600	-0,205
26,8000	-0,204
26,8400	-0,202
26,8800	-0,200
26,9200	-0,198
26,9600	-0,196
27,0000	-0,195
27,0400	-0,193
27,0800	-0,191
27,1200	-0,190
27,1600	-0,190
27,2000	-0,189
27,2400	-0,189
27,2800	-0,190
27,3200	-0,190
27,3600	-0,192
27,4000	-0,193
27,4400	-0,195
27,4800	-0,197
27,5200	-0,198
27,5600	-0,200
27,6000	-0,202
27,6400	-0,203
27,6800	-0,204
27,7200	-0,205
27,7600	-0,206
27,8000	-0,206
27,8400	-0,206
27,8800	-0,205
27,9200	-0,204
27,9600	-0,203
28,0000	-0,202
28,0400	-0,200
28,0800	-0,198
28,1200	-0,197
28,1600	-0,195
28,2000	-0,194
28,2400	-0,193
28,2800	-0,191
28,3200	-0,191
28,3600	-0,190
28,4000	-0,190
28,4400	-0,191
28,4800	-0,192
28,5200	-0,193
28,5600	-0,194
28,6000	-0,195
28,6400	-0,197
28,6800	-0,198
28,7200	-0,200
28,7600	-0,201
28,8000	-0,203
28,8400	-0,204
28,8800	-0,204
28,9200	-0,205
28,9600	-0,205
29,0000	-0,205
29,0400	-0,204
29,0800	-0,203
29,1200	-0,202
29,1600	-0,201
29,2000	-0,200
29,2400	-0,198
29,2800	-0,197
29,3200	-0,195
29,3600	-0,194
29,4000	-0,193
29,4400	-0,193
29,4800	-0,192
29,5200	-0,192
29,5600	-0,192
29,6000	-0,193
29,6400	-0,193
29,6800	-0,194
29,7200	-0,195
29,7600	-0,196
29,8000	-0,198
29,8400	-0,199
29,8800	-0,200
29,9200	-0,201
29,9600	-0,202
30,0000	-0,203
30,0400	-0,203
30,0800	-0,204
30,1200	-0,204
30,1600	-0,203
30,2000	-0,203
30,2400	-0,202
30,2800	-0,201
30,3200	-0,200
30,3600	-0,199
30,4000	-0,198
30,4400	-0,197
30,4800	-0,196
30,5200	-0,195
30,5600	-0,194
30,6000	-0,194
30,6400	-0,193
30,6800	-0,193
30,7200	-0,194
30,7600	-0,194
30,8000	-0,195
30,8400	-0,195
30,8800	-0,196
30,9200	-0,197
30,9600	-0,198
31,0000	-0,199
31,0400	-0,200
31,0800	-0,201
31,1200	-0,202
31,1600	-0,202
31,2000	-0,203
31,2400	-0,203
31,2800	-0,203
31,3200	-0,202
31,3600	-0,202
31,4000	-0,201
31,4400	-0,200
31,4800	-0,200
31,5200	-0,199
31,5600	-0,198
31,6000	-0,197
31,6400	-0,196
31,6800	-0,195
31,7200	-0,195
31,7600	-0,195
31,8000	-0,195
31,8400	-0,195
31,8800	-0,195
31,9200	-0,195
31,9600	-0,195
32,0000	-0,196
32,0400	-0,197
32,0800	-0,198
32,1200	-0,198
32,1600	-0,199
32,2000	-0,200
32,2400	-0,200
32,2800	-0,201
32,3200	-0,201
32,3600	-0,201
32,4000	-0,201
32,4400	-0,201
32,4800	-0,201
32,5200	-0,200
32,5600	-0,200
32,6000	-0,200
32,6400	-0,199
32,6800	-0,198
32,7200	-0,198
32,7600	-0,197
32,8000	-0,197
32,8400	-0,196
32,8800	-0,196
32,9200	-0,196
32,9600	-0,196
33,0000	-0,196
33,0400	-0,196
33,0800	-0,196
33,1200	-0,197
33,1600	-0,197
33,2000	-0,198
33,2400	-0,198
33,2800	-0,199
33,3200	-0,199
33,3600	-0,200
33,4000	-0,200
33,4400	-0,200
33,4800	-0,200
33,5200	-0,200
33,5600	-0,200
33,6000	-0,200
33,6400	-0,200
33,6800	-0,200
33,7200	-0,199
33,7600	-0,199
33,8000	-0,198
33,8400	-0,198
33,8800	-0,198
33,9200	-0,197
33,9600	-0,197
34,0000	-0,197
34,0400	-0,197
34,0800	-0,197
34,1200	-0,197
34,1600	-0,197
34,2000	-0,197
34,2400	-0,197
34,2800	-0,198
34,3200	-0,198
34,3600	-0,198
34,4000	-0,199
34,4400	-0,199
34,4800	-0,199
34,5200	-0,200
34,5600	-0,200
34,6000	-0,200
34,6400	-0,200
34,6800	-0,200
34,7200	-0,200
34,7600	-0,199
34,8000	-0,199
34,8400	-0,199
34,8800	-0,199
34,9200	-0,198
34,9600	-0,198
35,0000	-0,198
35,0400	-0,198
35,0800	-0,198
35,1200	-0,198
35,1600	-0,198
35,2000	-0,198
35,2400	-0,198
35,2800	-0,198
35,3200	-0,198
35,3600	-0,198
35,4000	-0,198
35,4400	-0,198
35,4800	-0,198
35,5200	-0,198
35,5600	-0,199
35,6000	-0,199
35,6400	-0,199
35,6800	-0,199
35,7200	-0,199
35,7600	-0,199
35,8000	-0,199
35,8400	-0,199
35,8800	-0,199
35,9200	-0,199
35,9600	-0,198
36,0000	-0,198
36,0400	-0,198
36,0800	-0,198
36,1200	-0,198
36,1600	-0,198
36,2000	-0,198
36,2400	-0,198
36,2800	-0,198
36,3200	-0,198
36,3600	-0,198
36,4000	-0,198
36,4400	-0,198
36,4800	-0,198
36,5200	-0,198
36,5600	-0,198
36,6000	-0,198
36,6400	-0,199
36,6800	-0,199
36,7200	-0,199
36,7600	-0,199
36,8000	-0,199
36,8400	-0,199
36,8800	-0,199
36,9200	-0,198
36,9600	-0,198
37,0000	-0,198
37,0400	-0,198
37,0800	-0,198
37,1200	-0,198
37,1600	-0,198
37,2000	-0,198
37,2400	-0,198
37,2800	-0,198
37,3200	-0,198
37,3600	-0,198
37,4000	-0,198
37,4400	-0,198
37,4800	-0,198
37,5200	-0,198
37,5600	-0,198
37,6000	-0,198
37,6400	-0,198
37,6800	-0,198
37,7200	-0,198
37,7600	-0,198
37,8000	-0,198
37,8400	-0,198
37,8800	-0,198
37,9200	-0,198
37,9600	-0,198
38,0000	-0,198
38,0400	-0,198
38,0800	-0,198
38,1200	-0,198
38,1600	-0,198
38,2000	-0,198
38,2400	-0,198
38,2800	-0,198
38,3200	-0,198
38,3600	-0,198
38,4000	-0,198
38,4400	-0,198
38,4800	-0,198
38,5200	-0,198
38,5600	-0,198
38,6000	-0,198
38,6400	-0,198
38,6800	-0,198
38,7200	-0,198
38,7600	-0,198
38,8000	-0,198
38,8400	-0,198
38,8800	-0,198
38,9200	-0,198
38,9600	-0,198
39,0000	-0,198
39,0400	-0,198
39,0800	-0,198
39,1200	-0,198
39,1600	-0,198
39,2000	-0,198
39,2400	-0,198
39,2800	-0,198
39,3200	-0,198
39,3600	-0,198
39,4000	-0,198
39,4400	-0,198
39,4800	-0,198
39,5200	-0,198
39,5600	-0,198
39,6000	-0,198
39,6400	-0,198
39,6800	-0,198
39,7200	-0,198
39,7600	-0,198
39,8000	-0,198
39,8400	-0,198
39,8800	-0,198
39,9200	-0,198
39,9600	-0,198
40,0000	-0,198
40,0400	-0,198
40,0800	-0,198
40,1200	-0,198
40,1600	-0,198
40,2000	-0,198
40,2400	-0,198
40,2800	-0,198
40,3200	-0,198
40,3600	-0,198
40,4000	-0,198
40,4400	-0,198
40,4800	-0,198
40,5200	-0,198
40,5600	-0,198
40,6000	-0,198
40,6400	-0,198
40,6800	-0,198
40,7200	-0,198
40,7600	-0,198
40,8000	-0,198
40,8400	-0,198
40,8800	-0,198
40,9200	-0,198
40,9600	-0,198
41,0000	-0,198
41,0400	-0,198
41,0800	-0,198
41,1200	-0,198
41,1600	-0,198
41,2000	-0,198
41,2400	-0,198
41,2800	-0,198
41,3200	-0,198
41,3600	-0,198
41,4000	-0,198
41,4400	-0,198
41,4800	-0,198
41,5200	-0,198
41,5600	-0,198
41,6000	-0,198
41,6400	-0,198
41,6800	-0,198
41,7200	-0,198
41,7600	-0,198
41,8000	-0,198
41,8400	-0,198
41,8800	-0,198
41,9200	-0,198
41,9600	-0,198
42,0000	-0,198
42,0400	-0,198
42,0800	-0,198
42,1200	-0,198
42,1600	-0,198
42,2000	-0,198
42,2400	-0,198
42,2800	-0,198
42,3200	-0,198
42,3600	-0,198
42,4000	-0,198
42,4400	-0,198
42,4800	-0,198
42,5200	-0,198
42,5600	-0,198
42,6000	-0,198
42,6400	-0,198
42,6800	-0,198
42,7200	-0,198
42,7600	-0,198
42,8000	-0,198
42,8400	-0,198
42,8800	-0,198
42,9200	-0,198
42,9600	-0,198
43,0000	-0,198
43,0400	-0,198
43,0800	-0,198
43,1200	-0,198
43,1600	-0,198
43,2000	-0,198
43,2400	-0,198
43,2800	-0,198
43,3200	-0,198
43,3600	-0,198
43,4000	-0,198
43,4400	-0,198
43,4800	-0,198
43,5200	-0,198
43,5600	-0,198
43,6000	-0,198
43,6400	-0,198
43,6800	-0,198
43,7200	-0,198
43,7600	-0,198
43,8000	-0,198
43,8400	-0,198
43,8800	-0,198
43,9200	-0,198
43,9600	-0,198
44,0000	-0,198
44,0400	-0,198
44,0800	-0,198
44,1200	-0,198
44,1600	-0,198
44,2000	-0,198
44,2400	-0,198
44,2800	-0,198
44,3200	-0,198
44,3600	-0,198
44,4000	-0,198
44,4400	-0,198
44,4800	-0,198
44,5200	-0,198
44,5600	-0,198
44,6000	-0,198
44,6400	-0,198
44,6800	-0,198
44,7200	-0,198
44,7600	-0,198
44,8000	-0,198
44,8400	-0,198
44,8800	-0,198
44,9200	-0,198
44,9600	-0,198
45,0000	-0,198
45,0400	-0,198
45,0800	-0,198
45,1200	-0,198
45,1600	-0,198
45,2000	-0,198
45,2400	-0,198
45,2800	-0,198
45,3200	-0,198
45,3600	-0,198
45,4000	-0,198
45,4400	-0,198
45,4800	-0,198
45,5200	-0,198
45,5600	-0,198
45,6000	-0,198
45,6400	-0,198
45,6800	-0,198
45,7200	-0,198
45,7600	-0,198
45,8000	-0,198
45,8400	-0,198
45,8800	-0,198
45,9200	-0,198
45,9600	-0,198
46,0000	-0,198
46,0400	-0,198
46,0800	-0,198
46,1200	-0,198
46,1600	-0,198
46,2000	-0,198
46,2400	-0,198
46,2800	-0,198
46,3200	-0,198
46,3600	-0,198
46,4000	-0,198
46,4400	-0,198
46,4800	-0,198
46,5200	-0,198
46,5600	-0,198
46,6000	-0,198
46,6400	-0,198
46,6800	-0,198
46,7200	-0,198
46,7600	-0,198
46,8000	-0,198
46,8400	-0,198
46,8800	-0,198
46,9200	-0,198
46,9600	-0,198
47,0000	-0,198
47,0400	-0,198
47,0800	-0,198
47,1200	-0,198
47,1600	-0,198
47,2000	-0,198
47,2400	-0,198
47,2800	-0,198
47,3200	-0,198
47,3600	-0,198
47,4000	-0,198
47,4400	-0,198
47,4800	-0,198
47,5200	-0,198
47,5600	-0,198
47,6000	-0,198
47,6400	-0,198
47,6800	-0,198
